time,x,y,z,error_x,error_y,error_z
7.7,-75.67999999999998,-47.29500000000001,1.9499253731343276,-75.67999999999998,-47.29500000000001,0.9499253731343276
7.800000000000001,-75.29999999999998,-47.05500000000001,1.9453731343283573,-75.29999999999998,-47.05500000000001,0.9453731343283573
7.9,-74.91999999999999,-46.815000000000005,1.9408208955223871,-74.91999999999999,-46.815000000000005,0.9408208955223871
8.0,-74.54499999999999,-46.580000000000005,1.936268656716417,-74.54499999999999,-46.580000000000005,0.9362686567164169
8.1,-74.16999999999999,-46.345000000000006,1.9319932943975764,-74.16999999999999,-46.345000000000006,0.9319932943975764
8.200000000000001,-73.79499999999999,-46.11000000000001,1.9277179320787359,-73.79499999999999,-46.11000000000001,0.9277179320787359
8.3,-73.42499999999998,-45.87500000000001,1.9234425697598954,-73.42499999999998,-45.87500000000001,0.9234425697598954
8.4,-73.05499999999998,-45.64500000000001,1.9191672074410548,-73.05499999999998,-45.64500000000001,0.9191672074410548
8.5,-72.68499999999997,-45.41500000000001,1.9148918451222143,-72.68499999999997,-45.41500000000001,0.9148918451222143
8.6,-72.31999999999998,-45.18500000000002,1.9106164828033738,-72.31999999999998,-45.18500000000002,0.9106164828033738
8.700000000000001,-71.95499999999998,-44.95500000000002,1.9063411204845333,-71.95499999999998,-44.95500000000002,0.9063411204845333
8.8,-71.59499999999998,-44.73000000000002,1.9020657581656928,-71.59499999999998,-44.73000000000002,0.9020657581656928
8.9,-71.23499999999999,-44.50500000000002,1.8977903958468523,-71.23499999999999,-44.50500000000002,0.8977903958468523
9.0,-70.87499999999999,-44.280000000000015,1.8935150335280118,-70.87499999999999,-44.280000000000015,0.8935150335280118
9.1,-70.51999999999998,-44.055000000000014,1.8892396712091712,-70.51999999999998,-44.055000000000014,0.8892396712091712
9.200000000000001,-70.16499999999998,-43.83000000000001,1.8849643088903307,-70.16499999999998,-43.83000000000001,0.8849643088903307
9.3,-69.80999999999997,-43.610000000000014,1.8806889465714902,-69.80999999999997,-43.610000000000014,0.8806889465714902
9.4,-69.45999999999998,-43.390000000000015,1.876674862064448,-69.45999999999998,-43.390000000000015,0.876674862064448
9.5,-69.10999999999999,-43.170000000000016,1.8726607775574058,-69.10999999999999,-43.170000000000016,0.8726607775574058
9.600000000000001,-68.75999999999999,-42.95000000000002,1.8686466930503636,-68.75999999999999,-42.95000000000002,0.8686466930503636
9.700000000000001,-68.41499999999999,-42.735000000000014,1.8646326085433214,-68.41499999999999,-42.735000000000014,0.8646326085433214
9.8,-68.07,-42.52000000000001,1.8606185240362791,-68.07,-42.52000000000001,0.8606185240362791
9.9,-67.725,-42.30500000000001,1.856604439529237,-67.725,-42.30500000000001,0.8566044395292369
10.0,-67.38499999999999,-42.09,1.8525903550221947,-67.38499999999999,-42.09,0.8525903550221947
10.100000000000001,-67.04499999999999,-41.875,1.8485762705151525,-67.04499999999999,-41.875,0.8485762705151525
10.200000000000001,-66.70499999999998,-41.665,1.8445621860081103,-66.70499999999998,-41.665,0.8445621860081103
10.3,-66.36999999999999,-41.455,1.840548101501068,-66.36999999999999,-41.455,0.8405481015010681
10.4,-66.035,-41.245,1.8365340169940259,-66.035,-41.245,0.8365340169940259
10.5,-65.7,-41.035,1.8325199324869836,-65.7,-41.035,0.8325199324869836
10.600000000000001,-65.37,-40.824999999999996,1.8285058479799414,-65.37,-40.824999999999996,0.8285058479799414
10.700000000000001,-65.04,-40.62,1.8247387246922702,-65.04,-40.62,0.8247387246922702
10.8,-64.71000000000001,-40.415,1.820971601404599,-64.71000000000001,-40.415,0.8209716014045989
10.9,-64.385,-40.21,1.8172044781169276,-64.385,-40.21,0.8172044781169276
11.0,-64.06,-40.005,1.8134373548292564,-64.06,-40.005,0.8134373548292564
11.100000000000001,-63.735,-39.800000000000004,1.8096702315415851,-63.735,-39.800000000000004,0.8096702315415851
11.200000000000001,-63.415,-39.6,1.8059031082539139,-63.415,-39.6,0.8059031082539139
11.3,-63.095,-39.4,1.8021359849662426,-63.095,-39.4,0.8021359849662426
11.4,-62.775,-39.199999999999996,1.7983688616785714,-62.775,-39.199999999999996,0.7983688616785714
11.5,-62.46,-38.99999999999999,1.7946017383909,-62.46,-38.99999999999999,0.7946017383909001
11.600000000000001,-62.145,-38.80499999999999,1.7908346151032288,-62.145,-38.80499999999999,0.7908346151032288
11.700000000000001,-61.830000000000005,-38.60999999999999,1.7870674918155576,-61.830000000000005,-38.60999999999999,0.7870674918155576
11.8,-61.52,-38.41499999999999,1.7833003685278863,-61.52,-38.41499999999999,0.7833003685278863
11.9,-61.21,-38.21999999999999,1.779533245240215,-61.21,-38.21999999999999,0.7795332452402151
12.0,-60.9,-38.02499999999999,1.7757661219525438,-60.9,-38.02499999999999,0.7757661219525438
12.100000000000001,-60.595,-37.82999999999999,1.7722327886192104,-60.595,-37.82999999999999,0.7722327886192104
12.200000000000001,-60.29,-37.63999999999999,1.768699455285877,-60.29,-37.63999999999999,0.768699455285877
12.3,-59.985,-37.449999999999996,1.7651661219525436,-59.985,-37.449999999999996,0.7651661219525436
12.4,-59.685,-37.26,1.7616327886192102,-59.685,-37.26,0.7616327886192102
12.5,-59.385000000000005,-37.07,1.7580994552858769,-59.385000000000005,-37.07,0.7580994552858769
12.600000000000001,-59.08500000000001,-36.88,1.7545661219525435,-59.08500000000001,-36.88,0.7545661219525435
12.700000000000001,-58.78500000000001,-36.695,1.75103278861921,-58.78500000000001,-36.695,0.7510327886192101
12.8,-58.49000000000001,-36.51,1.7474994552858767,-58.49000000000001,-36.51,0.7474994552858767
12.9,-58.19500000000001,-36.324999999999996,1.7439661219525433,-58.19500000000001,-36.324999999999996,0.7439661219525433
13.0,-57.900000000000006,-36.13999999999999,1.74043278861921,-57.900000000000006,-36.13999999999999,0.7404327886192099
13.100000000000001,-57.61000000000001,-35.95499999999999,1.7368994552858765,-57.61000000000001,-35.95499999999999,0.7368994552858765
13.200000000000001,-57.32000000000001,-35.77499999999999,1.7333661219525431,-57.32000000000001,-35.77499999999999,0.7333661219525431
13.3,-57.03000000000001,-35.59499999999999,1.7298327886192097,-57.03000000000001,-35.59499999999999,0.7298327886192097
13.4,-56.74000000000001,-35.41499999999999,1.7262994552858764,-56.74000000000001,-35.41499999999999,0.7262994552858764
13.5,-56.45500000000001,-35.23499999999999,1.722987766974188,-56.45500000000001,-35.23499999999999,0.722987766974188
13.600000000000001,-56.170000000000016,-35.05499999999999,1.7196760786624996,-56.170000000000016,-35.05499999999999,0.7196760786624996
13.700000000000001,-55.88500000000002,-34.87499999999999,1.7163643903508112,-55.88500000000002,-34.87499999999999,0.7163643903508112
13.8,-55.60500000000002,-34.699999999999996,1.7130527020391229,-55.60500000000002,-34.699999999999996,0.7130527020391229
13.9,-55.32500000000002,-34.525,1.7097410137274345,-55.32500000000002,-34.525,0.7097410137274345
14.0,-55.045000000000016,-34.35,1.706429325415746,-55.045000000000016,-34.35,0.7064293254157461
14.100000000000001,-54.765000000000015,-34.175000000000004,1.7031176371040577,-54.765000000000015,-34.175000000000004,0.7031176371040577
14.200000000000001,-54.490000000000016,-34.00000000000001,1.6998059487923693,-54.490000000000016,-34.00000000000001,0.6998059487923693
14.3,-54.21500000000002,-33.830000000000005,1.696494260480681,-54.21500000000002,-33.830000000000005,0.696494260480681
14.4,-53.94000000000002,-33.660000000000004,1.6931825721689926,-53.94000000000002,-33.660000000000004,0.6931825721689926
14.5,-53.670000000000016,-33.49,1.6898708838573042,-53.670000000000016,-33.49,0.6898708838573042
14.600000000000001,-53.40000000000001,-33.32,1.6865591955456158,-53.40000000000001,-33.32,0.6865591955456158
14.700000000000001,-53.13000000000001,-33.15,1.6832475072339275,-53.13000000000001,-33.15,0.6832475072339275
14.8,-52.86000000000001,-32.98,1.6801462414111425,-52.86000000000001,-32.98,0.6801462414111425
14.9,-52.595000000000006,-32.815,1.6770449755883576,-52.595000000000006,-32.815,0.6770449755883576
15.0,-52.330000000000005,-32.65,1.6739437097655727,-52.330000000000005,-32.65,0.6739437097655727
15.100000000000001,-52.065000000000005,-32.485,1.6708424439427878,-52.065000000000005,-32.485,0.6708424439427878
15.200000000000001,-51.800000000000004,-32.32,1.6677411781200029,-51.800000000000004,-32.32,0.6677411781200029
15.3,-51.540000000000006,-32.155,1.664639912297218,-51.540000000000006,-32.155,0.664639912297218
15.4,-51.28000000000001,-31.990000000000002,1.661538646474433,-51.28000000000001,-31.990000000000002,0.6615386464744331
15.5,-51.02000000000001,-31.830000000000002,1.6584373806516481,-51.02000000000001,-31.830000000000002,0.6584373806516481
15.600000000000001,-50.76000000000001,-31.67,1.6553361148288632,-50.76000000000001,-31.67,0.6553361148288632
15.700000000000001,-50.50500000000001,-31.51,1.6522348490060783,-50.50500000000001,-31.51,0.6522348490060783
15.8,-50.25000000000001,-31.35,1.6491335831832934,-50.25000000000001,-31.35,0.6491335831832934
15.9,-49.995000000000005,-31.19,1.6460323173605085,-49.995000000000005,-31.19,0.6460323173605085
16.0,-49.745000000000005,-31.03,1.6429310515377236,-49.745000000000005,-31.03,0.6429310515377236
16.1,-49.495000000000005,-30.87,1.6398297857149386,-49.495000000000005,-30.87,0.6398297857149386
16.2,-49.245000000000005,-30.715,1.6369285511470375,-49.245000000000005,-30.715,0.6369285511470375
16.3,-48.995000000000005,-30.56,1.6340273165791364,-48.995000000000005,-30.56,0.6340273165791364
16.400000000000002,-48.75000000000001,-30.404999999999998,1.6311260820112352,-48.75000000000001,-30.404999999999998,0.6311260820112352
16.5,-48.50500000000001,-30.249999999999996,1.628224847443334,-48.50500000000001,-30.249999999999996,0.6282248474433341
16.6,-48.26000000000001,-30.094999999999995,1.625323612875433,-48.26000000000001,-30.094999999999995,0.6253236128754329
16.7,-48.015000000000015,-29.939999999999994,1.6224223783075318,-48.015000000000015,-29.939999999999994,0.6224223783075318
16.8,-47.77000000000002,-29.789999999999996,1.6195211437396306,-47.77000000000002,-29.789999999999996,0.6195211437396306
16.900000000000002,-47.530000000000015,-29.639999999999997,1.6166199091717295,-47.530000000000015,-29.639999999999997,0.6166199091717295
17.0,-47.29000000000001,-29.49,1.6137186746038283,-47.29000000000001,-29.49,0.6137186746038283
17.1,-47.05000000000001,-29.34,1.6108174400359272,-47.05000000000001,-29.34,0.6108174400359272
17.2,-46.81000000000001,-29.19,1.607916205468026,-46.81000000000001,-29.19,0.607916205468026
17.3,-46.57500000000001,-29.040000000000003,1.605014970900125,-46.57500000000001,-29.040000000000003,0.6050149709001249
17.400000000000002,-46.34000000000001,-28.890000000000004,1.6021137363322238,-46.34000000000001,-28.890000000000004,0.6021137363322238
17.5,-46.10500000000001,-28.745000000000005,1.5992125017643226,-46.10500000000001,-28.745000000000005,0.5992125017643226
17.6,-45.87000000000001,-28.600000000000005,1.5965016583908287,-45.87000000000001,-28.600000000000005,0.5965016583908287
17.7,-45.640000000000015,-28.455000000000005,1.5937908150173348,-45.640000000000015,-28.455000000000005,0.5937908150173348
17.8,-45.41000000000002,-28.310000000000006,1.5910799716438409,-45.41000000000002,-28.310000000000006,0.5910799716438409
17.900000000000002,-45.18000000000002,-28.165000000000006,1.588369128270347,-45.18000000000002,-28.165000000000006,0.5883691282703469
18.0,-44.950000000000024,-28.020000000000007,1.585658284896853,-44.950000000000024,-28.020000000000007,0.585658284896853
18.1,-44.72500000000002,-27.875000000000007,1.582947441523359,-44.72500000000002,-27.875000000000007,0.5829474415233591
18.2,-44.50000000000002,-27.735000000000007,1.5802365981498652,-44.50000000000002,-27.735000000000007,0.5802365981498652
18.3,-44.27500000000002,-27.595000000000006,1.5775257547763712,-44.27500000000002,-27.595000000000006,0.5775257547763712
18.400000000000002,-44.05000000000002,-27.455000000000005,1.5748149114028773,-44.05000000000002,-27.455000000000005,0.5748149114028773
18.5,-43.82500000000002,-27.315000000000005,1.5721040680293834,-43.82500000000002,-27.315000000000005,0.5721040680293834
18.6,-43.60500000000002,-27.175000000000004,1.5693932246558895,-43.60500000000002,-27.175000000000004,0.5693932246558895
18.7,-43.38500000000002,-27.035000000000004,1.5666823812823956,-43.38500000000002,-27.035000000000004,0.5666823812823956
18.8,-43.16500000000002,-26.895000000000003,1.5639715379089016,-43.16500000000002,-26.895000000000003,0.5639715379089016
18.900000000000002,-42.94500000000002,-26.76,1.5612606945354077,-42.94500000000002,-26.76,0.5612606945354077
19.0,-42.73000000000002,-26.625,1.5585498511619138,-42.73000000000002,-26.625,0.5585498511619138
19.1,-42.515000000000015,-26.49,1.556020439397208,-42.515000000000015,-26.49,0.5560204393972079
19.200000000000003,-42.30000000000001,-26.354999999999997,1.553491027632502,-42.30000000000001,-26.354999999999997,0.553491027632502
19.3,-42.08500000000001,-26.219999999999995,1.5509616158677961,-42.08500000000001,-26.219999999999995,0.5509616158677961
19.400000000000002,-41.870000000000005,-26.084999999999994,1.5484322041030902,-41.870000000000005,-26.084999999999994,0.5484322041030902
