run_id,trial_id,kp,initial_x,initial_y,initial_z,time_to_dock,final_x,final_y,final_z,success
20260827_112652,1,0.2,-100.0,100.0,1.5,18.8,-0.060000000000003106,0.9800000000000183,1.0254272540187601,True
20260827_112817,1,0.2,-100.0,100.0,1.5,2.1,-67.98,68.26000000000002,1.3498820062527905,False
20260827_114114,1,0.2,-100.0,100.0,1.5,18.400000000000002,-0.07999999999999469,0.9799999999999979,1.0255448476743707,True
20260827_114234,1,0.2,-100.0,100.0,1.5,18.8,-0.060000000000003106,0.9800000000000183,1.0254272540187601,True
