run_id,trial_id,kp,time,x,y,z,error_x,error_y,error_z
20260827_112652,1,0.2,5.300000000000001,-36.080000000000005,36.740000000000016,1.1979806604622405,-36.080000000000005,36.740000000000016,0.1979806604622405
20260827_112652,1,0.2,5.4,-35.34,36.02000000000002,1.1944944219301303,-35.34,36.02000000000002,0.19449442193013033
20260827_112652,1,0.2,5.5,-34.620000000000005,35.30000000000002,1.1910081833980202,-34.620000000000005,35.30000000000002,0.19100818339802017
20260827_112652,1,0.2,5.6000000000000005,-33.92,34.600000000000016,1.18752194486591,-33.92,34.600000000000016,0.18752194486591
20260827_112652,1,0.2,5.7,-33.24,33.920000000000016,1.1840357063337998,-33.24,33.920000000000016,0.18403570633379984
20260827_112652,1,0.2,5.800000000000001,-32.56,33.26000000000002,1.1809726432707368,-32.56,33.26000000000002,0.1809726432707368
20260827_112652,1,0.2,5.9,-31.900000000000002,32.60000000000002,1.1779095802076738,-31.900000000000002,32.60000000000002,0.17790958020767378
20260827_112652,1,0.2,6.0,-31.26,31.960000000000022,1.1748465171446107,-31.26,31.960000000000022,0.17484651714461075
20260827_112652,1,0.2,6.1000000000000005,-30.62,31.34000000000002,1.1717834540815477,-30.62,31.34000000000002,0.17178345408154772
20260827_112652,1,0.2,6.2,-30.0,30.72000000000002,1.1687203910184847,-30.0,30.72000000000002,0.16872039101848468
20260827_112652,1,0.2,6.300000000000001,-29.4,30.12000000000002,1.1656573279554217,-29.4,30.12000000000002,0.16565732795542165
20260827_112652,1,0.2,6.4,-28.799999999999997,29.520000000000017,1.1625942648923586,-28.799999999999997,29.520000000000017,0.16259426489235862
20260827_112652,1,0.2,6.5,-28.22,28.94000000000002,1.1599393976357215,-28.22,28.94000000000002,0.15993939763572151
20260827_112652,1,0.2,6.6000000000000005,-27.64,28.38000000000002,1.1572845303790844,-27.64,28.38000000000002,0.1572845303790844
20260827_112652,1,0.2,6.7,-27.080000000000002,27.82000000000002,1.1546296631224473,-27.080000000000002,27.82000000000002,0.1546296631224473
20260827_112652,1,0.2,6.800000000000001,-26.520000000000003,27.280000000000022,1.1519747958658102,-26.520000000000003,27.280000000000022,0.1519747958658102
20260827_112652,1,0.2,6.9,-25.980000000000004,26.740000000000023,1.149319928609173,-25.980000000000004,26.740000000000023,0.1493199286091731
20260827_112652,1,0.2,7.0,-25.460000000000004,26.220000000000024,1.146665061352536,-25.460000000000004,26.220000000000024,0.14666506135253599
20260827_112652,1,0.2,7.1000000000000005,-24.940000000000005,25.700000000000024,1.1440101940958989,-24.940000000000005,25.700000000000024,0.14401019409589888
20260827_112652,1,0.2,7.2,-24.440000000000005,25.200000000000024,1.1413553268392618,-24.440000000000005,25.200000000000024,0.14135532683926177
20260827_112652,1,0.2,7.300000000000001,-23.940000000000005,24.700000000000024,1.1390944572740445,-23.940000000000005,24.700000000000024,0.13909445727404446
20260827_112652,1,0.2,7.4,-23.460000000000004,24.220000000000024,1.1368335877088271,-23.460000000000004,24.220000000000024,0.13683358770882714
20260827_112652,1,0.2,7.5,-22.980000000000004,23.740000000000023,1.1345727181436098,-22.980000000000004,23.740000000000023,0.13457271814360983
20260827_112652,1,0.2,7.6000000000000005,-22.520000000000003,23.280000000000022,1.1323118485783925,-22.520000000000003,23.280000000000022,0.1323118485783925
20260827_112652,1,0.2,7.7,-22.060000000000002,22.82000000000002,1.1300509790131752,-22.060000000000002,22.82000000000002,0.1300509790131752
20260827_112652,1,0.2,7.800000000000001,-21.6,22.38000000000002,1.1277901094479579,-21.6,22.38000000000002,0.12779010944795788
20260827_112652,1,0.2,7.9,-21.16,21.94000000000002,1.1255292398827406,-21.16,21.94000000000002,0.12552923988274056
20260827_112652,1,0.2,8.0,-20.72,21.520000000000017,1.1232683703175232,-20.72,21.520000000000017,0.12326837031752325
20260827_112652,1,0.2,8.1,-20.299999999999997,21.100000000000016,1.121007500752306,-20.299999999999997,21.100000000000016,0.12100750075230593
20260827_112652,1,0.2,8.200000000000001,-19.879999999999995,20.680000000000014,1.119127158871964,-19.879999999999995,20.680000000000014,0.11912715887196401
20260827_112652,1,0.2,8.3,-19.479999999999997,20.280000000000015,1.117246816991622,-19.479999999999997,20.280000000000015,0.1172468169916221
20260827_112652,1,0.2,8.4,-19.08,19.880000000000017,1.1153664751112802,-19.08,19.880000000000017,0.11536647511128018
20260827_112652,1,0.2,8.5,-18.68,19.500000000000018,1.1134861332309383,-18.68,19.500000000000018,0.11348613323093826
20260827_112652,1,0.2,8.6,-18.3,19.12000000000002,1.1116057913505963,-18.3,19.12000000000002,0.11160579135059634
20260827_112652,1,0.2,8.700000000000001,-17.92,18.74000000000002,1.1097254494702544,-17.92,18.74000000000002,0.10972544947025442
20260827_112652,1,0.2,8.8,-17.560000000000002,18.38000000000002,1.1078451075899125,-17.560000000000002,18.38000000000002,0.1078451075899125
20260827_112652,1,0.2,8.9,-17.200000000000003,18.02000000000002,1.1059647657095706,-17.200000000000003,18.02000000000002,0.10596476570957059
20260827_112652,1,0.2,9.0,-16.840000000000003,17.66000000000002,1.1040844238292287,-16.840000000000003,17.66000000000002,0.10408442382922867
20260827_112652,1,0.2,9.1,-16.500000000000004,17.32000000000002,1.1022040819488867,-16.500000000000004,17.32000000000002,0.10220408194888675
20260827_112652,1,0.2,9.200000000000001,-16.160000000000004,16.98000000000002,1.1006914769068699,-16.160000000000004,16.98000000000002,0.10069147690686986
20260827_112652,1,0.2,9.3,-15.820000000000004,16.66000000000002,1.099178871864853,-15.820000000000004,16.66000000000002,0.09917887186485297
20260827_112652,1,0.2,9.4,-15.500000000000004,16.34000000000002,1.097666266822836,-15.500000000000004,16.34000000000002,0.09766626682283608
20260827_112652,1,0.2,9.5,-15.180000000000003,16.02000000000002,1.0961536617808192,-15.180000000000003,16.02000000000002,0.09615366178081919
20260827_112652,1,0.2,9.600000000000001,-14.860000000000003,15.70000000000002,1.0946410567388023,-14.860000000000003,15.70000000000002,0.0946410567388023
20260827_112652,1,0.2,9.700000000000001,-14.560000000000002,15.40000000000002,1.0931284516967854,-14.560000000000002,15.40000000000002,0.09312845169678541
20260827_112652,1,0.2,9.8,-14.260000000000002,15.10000000000002,1.0916158466547685,-14.260000000000002,15.10000000000002,0.09161584665476852
20260827_112652,1,0.2,9.9,-13.96,14.800000000000018,1.0901032416127516,-13.96,14.800000000000018,0.09010324161275163
20260827_112652,1,0.2,10.0,-13.680000000000001,14.52000000000002,1.0885906365707347,-13.680000000000001,14.52000000000002,0.08859063657073474
20260827_112652,1,0.2,10.100000000000001,-13.400000000000002,14.24000000000002,1.0870780315287178,-13.400000000000002,14.24000000000002,0.08707803152871785
20260827_112652,1,0.2,10.200000000000001,-13.120000000000003,13.96000000000002,1.085565426486701,-13.120000000000003,13.96000000000002,0.08556542648670096
20260827_112652,1,0.2,10.3,-12.840000000000003,13.70000000000002,1.084052821444684,-12.840000000000003,13.70000000000002,0.08405282144468407
20260827_112652,1,0.2,10.4,-12.580000000000004,13.44000000000002,1.0828957966512955,-12.580000000000004,13.44000000000002,0.08289579665129554
20260827_112652,1,0.2,10.5,-12.320000000000004,13.180000000000021,1.081738771857907,-12.320000000000004,13.180000000000021,0.08173877185790701
20260827_112652,1,0.2,10.600000000000001,-12.060000000000004,12.920000000000021,1.0805817470645185,-12.060000000000004,12.920000000000021,0.08058174706451848
20260827_112652,1,0.2,10.700000000000001,-11.800000000000004,12.680000000000021,1.07942472227113,-11.800000000000004,12.680000000000021,0.07942472227112995
20260827_112652,1,0.2,10.8,-11.560000000000004,12.44000000000002,1.0782676974777414,-11.560000000000004,12.44000000000002,0.07826769747774143
20260827_112652,1,0.2,10.9,-11.320000000000004,12.20000000000002,1.077110672684353,-11.320000000000004,12.20000000000002,0.0771106726843529
20260827_112652,1,0.2,11.0,-11.080000000000004,11.96000000000002,1.0759536478909644,-11.080000000000004,11.96000000000002,0.07595364789096437
20260827_112652,1,0.2,11.100000000000001,-10.840000000000003,11.74000000000002,1.0747966230975758,-10.840000000000003,11.74000000000002,0.07479662309757584
20260827_112652,1,0.2,11.200000000000001,-10.620000000000003,11.52000000000002,1.0736395983041873,-10.620000000000003,11.52000000000002,0.07363959830418731
20260827_112652,1,0.2,11.3,-10.400000000000002,11.300000000000018,1.0724825735107988,-10.400000000000002,11.300000000000018,0.07248257351079879
20260827_112652,1,0.2,11.4,-10.180000000000001,11.080000000000018,1.0713255487174103,-10.180000000000001,11.080000000000018,0.07132554871741026
20260827_112652,1,0.2,11.5,-9.96,10.860000000000017,1.0701685239240217,-9.96,10.860000000000017,0.07016852392402173
20260827_112652,1,0.2,11.600000000000001,-9.760000000000002,10.660000000000018,1.0690114991306332,-9.760000000000002,10.660000000000018,0.0690114991306332
20260827_112652,1,0.2,11.700000000000001,-9.560000000000002,10.460000000000019,1.0678544743372447,-9.560000000000002,10.460000000000019,0.06785447433724467
20260827_112652,1,0.2,11.8,-9.360000000000003,10.26000000000002,1.0666974495438561,-9.360000000000003,10.26000000000002,0.06669744954385615
20260827_112652,1,0.2,11.9,-9.160000000000004,10.06000000000002,1.0655404247504676,-9.160000000000004,10.06000000000002,0.06554042475046762
20260827_112652,1,0.2,12.0,-8.960000000000004,9.86000000000002,1.0647274166203864,-8.960000000000004,9.86000000000002,0.06472741662038639
20260827_112652,1,0.2,12.100000000000001,-8.780000000000005,9.680000000000021,1.0639144084903052,-8.780000000000005,9.680000000000021,0.06391440849030516
20260827_112652,1,0.2,12.200000000000001,-8.600000000000005,9.500000000000021,1.063101400360224,-8.600000000000005,9.500000000000021,0.06310140036022394
20260827_112652,1,0.2,12.3,-8.420000000000005,9.320000000000022,1.0622883922301427,-8.420000000000005,9.320000000000022,0.06228839223014271
20260827_112652,1,0.2,12.4,-8.240000000000006,9.140000000000022,1.0614753841000615,-8.240000000000006,9.140000000000022,0.06147538410006148
20260827_112652,1,0.2,12.5,-8.060000000000006,8.960000000000022,1.0606623759699803,-8.060000000000006,8.960000000000022,0.06066237596998025
20260827_112652,1,0.2,12.600000000000001,-7.880000000000006,8.800000000000022,1.059849367839899,-7.880000000000006,8.800000000000022,0.059849367839899026
20260827_112652,1,0.2,12.700000000000001,-7.720000000000006,8.640000000000022,1.0590363597098178,-7.720000000000006,8.640000000000022,0.0590363597098178
20260827_112652,1,0.2,12.8,-7.560000000000006,8.480000000000022,1.0582233515797366,-7.560000000000006,8.480000000000022,0.05822335157973657
20260827_112652,1,0.2,12.9,-7.400000000000006,8.320000000000022,1.0574103434496553,-7.400000000000006,8.320000000000022,0.05741034344965534
20260827_112652,1,0.2,13.0,-7.2400000000000055,8.160000000000021,1.0565973353195741,-7.2400000000000055,8.160000000000021,0.056597335319574116
20260827_112652,1,0.2,13.100000000000001,-7.080000000000005,8.000000000000021,1.0557843271894929,-7.080000000000005,8.000000000000021,0.05578432718949289
20260827_112652,1,0.2,13.200000000000001,-6.920000000000005,7.840000000000021,1.0549713190594117,-6.920000000000005,7.840000000000021,0.05497131905941166
20260827_112652,1,0.2,13.3,-6.780000000000006,7.7000000000000215,1.0541583109293304,-6.780000000000006,7.7000000000000215,0.05415831092933043
20260827_112652,1,0.2,13.4,-6.640000000000006,7.560000000000022,1.0533453027992492,-6.640000000000006,7.560000000000022,0.053345302799249206
20260827_112652,1,0.2,13.5,-6.500000000000006,7.420000000000022,1.052532294669168,-6.500000000000006,7.420000000000022,0.05253229466916798
20260827_112652,1,0.2,13.600000000000001,-6.3600000000000065,7.2800000000000225,1.0517192865390868,-6.3600000000000065,7.2800000000000225,0.05171928653908675
20260827_112652,1,0.2,13.700000000000001,-6.220000000000007,7.140000000000023,1.0509062784090055,-6.220000000000007,7.140000000000023,0.05090627840900552
20260827_112652,1,0.2,13.8,-6.080000000000007,7.000000000000023,1.0500932702789243,-6.080000000000007,7.000000000000023,0.050093270278924296
20260827_112652,1,0.2,13.9,-5.9400000000000075,6.860000000000023,1.049280262148843,-5.9400000000000075,6.860000000000023,0.04928026214884307
20260827_112652,1,0.2,14.0,-5.820000000000007,6.740000000000023,1.0484672540187618,-5.820000000000007,6.740000000000023,0.04846725401876184
20260827_112652,1,0.2,14.100000000000001,-5.700000000000007,6.620000000000023,1.0479872540187618,-5.700000000000007,6.620000000000023,0.047987254018761805
20260827_112652,1,0.2,14.200000000000001,-5.580000000000007,6.500000000000023,1.0475072540187618,-5.580000000000007,6.500000000000023,0.04750725401876177
20260827_112652,1,0.2,14.3,-5.460000000000007,6.380000000000023,1.0470272540187617,-5.460000000000007,6.380000000000023,0.04702725401876173
20260827_112652,1,0.2,14.4,-5.340000000000007,6.260000000000023,1.0465472540187617,-5.340000000000007,6.260000000000023,0.0465472540187617
20260827_112652,1,0.2,14.5,-5.220000000000007,6.140000000000023,1.0460672540187617,-5.220000000000007,6.140000000000023,0.04606725401876166
20260827_112652,1,0.2,14.600000000000001,-5.100000000000007,6.020000000000023,1.0455872540187616,-5.100000000000007,6.020000000000023,0.045587254018761625
20260827_112652,1,0.2,14.700000000000001,-4.980000000000007,5.900000000000023,1.0451072540187616,-4.980000000000007,5.900000000000023,0.04510725401876159
20260827_112652,1,0.2,14.8,-4.8600000000000065,5.7800000000000225,1.0446272540187616,-4.8600000000000065,5.7800000000000225,0.04462725401876155
20260827_112652,1,0.2,14.9,-4.740000000000006,5.660000000000022,1.0441472540187615,-4.740000000000006,5.660000000000022,0.04414725401876152
20260827_112652,1,0.2,15.0,-4.620000000000006,5.540000000000022,1.0436672540187615,-4.620000000000006,5.540000000000022,0.04366725401876148
20260827_112652,1,0.2,15.100000000000001,-4.500000000000006,5.420000000000022,1.0431872540187614,-4.500000000000006,5.420000000000022,0.043187254018761445
20260827_112652,1,0.2,15.200000000000001,-4.380000000000006,5.300000000000022,1.0427072540187614,-4.380000000000006,5.300000000000022,0.04270725401876141
20260827_112652,1,0.2,15.3,-4.260000000000006,5.180000000000022,1.0422272540187614,-4.260000000000006,5.180000000000022,0.04222725401876137
20260827_112652,1,0.2,15.4,-4.140000000000006,5.060000000000022,1.0417472540187613,-4.140000000000006,5.060000000000022,0.04174725401876134
20260827_112652,1,0.2,15.5,-4.020000000000006,4.940000000000022,1.0412672540187613,-4.020000000000006,4.940000000000022,0.0412672540187613
20260827_112652,1,0.2,15.600000000000001,-3.9000000000000057,4.820000000000022,1.0407872540187613,-3.9000000000000057,4.820000000000022,0.040787254018761265
20260827_112652,1,0.2,15.700000000000001,-3.7800000000000056,4.7000000000000215,1.0403072540187612,-3.7800000000000056,4.7000000000000215,0.04030725401876123
20260827_112652,1,0.2,15.8,-3.6600000000000055,4.580000000000021,1.0398272540187612,-3.6600000000000055,4.580000000000021,0.03982725401876119
20260827_112652,1,0.2,15.9,-3.5400000000000054,4.460000000000021,1.0393472540187612,-3.5400000000000054,4.460000000000021,0.03934725401876116
20260827_112652,1,0.2,16.0,-3.4200000000000053,4.340000000000021,1.0388672540187611,-3.4200000000000053,4.340000000000021,0.03886725401876112
20260827_112652,1,0.2,16.1,-3.300000000000005,4.220000000000021,1.038387254018761,-3.300000000000005,4.220000000000021,0.038387254018761086
20260827_112652,1,0.2,16.2,-3.180000000000005,4.100000000000021,1.037907254018761,-3.180000000000005,4.100000000000021,0.03790725401876105
20260827_112652,1,0.2,16.3,-3.060000000000005,3.980000000000021,1.037427254018761,-3.060000000000005,3.980000000000021,0.037427254018761014
20260827_112652,1,0.2,16.400000000000002,-2.940000000000005,3.8600000000000207,1.036947254018761,-2.940000000000005,3.8600000000000207,0.03694725401876098
20260827_112652,1,0.2,16.5,-2.8200000000000047,3.7400000000000206,1.036467254018761,-2.8200000000000047,3.7400000000000206,0.03646725401876094
20260827_112652,1,0.2,16.6,-2.7000000000000046,3.6200000000000205,1.035987254018761,-2.7000000000000046,3.6200000000000205,0.035987254018760906
20260827_112652,1,0.2,16.7,-2.5800000000000045,3.5000000000000204,1.0355072540187609,-2.5800000000000045,3.5000000000000204,0.03550725401876087
20260827_112652,1,0.2,16.8,-2.4600000000000044,3.3800000000000203,1.0350272540187608,-2.4600000000000044,3.3800000000000203,0.035027254018760834
20260827_112652,1,0.2,16.900000000000002,-2.3400000000000043,3.26000000000002,1.0345472540187608,-2.3400000000000043,3.26000000000002,0.0345472540187608
20260827_112652,1,0.2,17.0,-2.220000000000004,3.14000000000002,1.0340672540187608,-2.220000000000004,3.14000000000002,0.03406725401876076
20260827_112652,1,0.2,17.1,-2.100000000000004,3.02000000000002,1.0335872540187607,-2.100000000000004,3.02000000000002,0.033587254018760726
20260827_112652,1,0.2,17.2,-1.980000000000004,2.90000000000002,1.0331072540187607,-1.980000000000004,2.90000000000002,0.03310725401876069
20260827_112652,1,0.2,17.3,-1.8600000000000039,2.78000000000002,1.0326272540187607,-1.8600000000000039,2.78000000000002,0.032627254018760654
20260827_112652,1,0.2,17.400000000000002,-1.7400000000000038,2.6600000000000197,1.0321472540187606,-1.7400000000000038,2.6600000000000197,0.03214725401876062
20260827_112652,1,0.2,17.5,-1.6200000000000037,2.5400000000000196,1.0316672540187606,-1.6200000000000037,2.5400000000000196,0.03166725401876058
20260827_112652,1,0.2,17.6,-1.5000000000000036,2.4200000000000195,1.0311872540187605,-1.5000000000000036,2.4200000000000195,0.031187254018760546
20260827_112652,1,0.2,17.7,-1.3800000000000034,2.3000000000000194,1.0307072540187605,-1.3800000000000034,2.3000000000000194,0.03070725401876051
20260827_112652,1,0.2,17.8,-1.2600000000000033,2.1800000000000193,1.0302272540187605,-1.2600000000000033,2.1800000000000193,0.030227254018760474
20260827_112652,1,0.2,17.900000000000002,-1.1400000000000032,2.060000000000019,1.0297472540187604,-1.1400000000000032,2.060000000000019,0.02974725401876044
20260827_112652,1,0.2,18.0,-1.0200000000000031,1.940000000000019,1.0292672540187604,-1.0200000000000031,1.940000000000019,0.029267254018760402
20260827_112652,1,0.2,18.1,-0.9000000000000031,1.820000000000019,1.0287872540187604,-0.9000000000000031,1.820000000000019,0.028787254018760366
20260827_112652,1,0.2,18.2,-0.7800000000000031,1.7000000000000188,1.0283072540187603,-0.7800000000000031,1.7000000000000188,0.02830725401876033
20260827_112652,1,0.2,18.3,-0.6600000000000031,1.5800000000000187,1.0278272540187603,-0.6600000000000031,1.5800000000000187,0.027827254018760295
20260827_112652,1,0.2,18.400000000000002,-0.5400000000000031,1.4600000000000186,1.0273472540187603,-0.5400000000000031,1.4600000000000186,0.02734725401876026
20260827_112652,1,0.2,18.5,-0.42000000000000315,1.3400000000000185,1.0268672540187602,-0.42000000000000315,1.3400000000000185,0.026867254018760223
20260827_112652,1,0.2,18.6,-0.30000000000000315,1.2200000000000184,1.0263872540187602,-0.30000000000000315,1.2200000000000184,0.026387254018760187
20260827_112652,1,0.2,18.7,-0.18000000000000313,1.1000000000000183,1.0259072540187602,-0.18000000000000313,1.1000000000000183,0.02590725401876015
20260827_112652,1,0.2,18.8,-0.060000000000003106,0.9800000000000183,1.0254272540187601,-0.060000000000003106,0.9800000000000183,0.025427254018760115
20260827_112817,1,0.2,0.1,-100.0,100.0,1.5,-100.0,100.0,0.5
20260827_112817,1,0.2,0.2,-100.0,100.0,1.5,-100.0,100.0,0.5
20260827_112817,1,0.2,0.30000000000000004,-98.0,98.0,1.4905747126436781,-98.0,98.0,0.49057471264367813
20260827_112817,1,0.2,0.4,-96.04,96.04,1.4811494252873563,-96.04,96.04,0.48114942528735627
20260827_112817,1,0.2,0.5,-94.10000000000001,94.12,1.472385380343536,-94.10000000000001,94.12,0.47238538034353605
20260827_112817,1,0.2,0.6000000000000001,-92.2,92.24000000000001,1.4636213353997158,-92.2,92.24000000000001,0.46362133539971584
20260827_112817,1,0.2,0.7000000000000001,-90.34,90.4,1.4548572904558956,-90.34,90.4,0.4548572904558956
20260827_112817,1,0.2,0.8,-88.52000000000001,88.60000000000001,1.4460932455120754,-88.52000000000001,88.60000000000001,0.4460932455120754
20260827_112817,1,0.2,0.9,-86.74000000000001,86.84,1.4379613773802074,-86.74000000000001,86.84,0.43796137738020735
20260827_112817,1,0.2,1.0,-85.00000000000001,85.12,1.4298295092483393,-85.00000000000001,85.12,0.4298295092483393
20260827_112817,1,0.2,1.1,-83.30000000000001,83.42,1.4216976411164712,-83.30000000000001,83.42,0.42169764111647123
20260827_112817,1,0.2,1.2000000000000002,-81.62,81.76,1.414170759396041,-81.62,81.76,0.4141707593960411
20260827_112817,1,0.2,1.3,-79.98,80.14,1.406643877675611,-79.98,80.14,0.40664387767561094
20260827_112817,1,0.2,1.4000000000000001,-78.38000000000001,78.54,1.3991169959551808,-78.38000000000001,78.54,0.3991169959551808
20260827_112817,1,0.2,1.5,-76.80000000000001,76.98,1.3915901142347507,-76.80000000000001,76.98,0.39159011423475065
20260827_112817,1,0.2,1.6,-75.26,75.46000000000001,1.3840632325143205,-75.26,75.46000000000001,0.3840632325143205
20260827_112817,1,0.2,1.7000000000000002,-73.74000000000001,73.96000000000001,1.377115864093268,-73.74000000000001,73.96000000000001,0.3771158640932679
20260827_112817,1,0.2,1.8,-72.26,72.50000000000001,1.3701684956722153,-72.26,72.50000000000001,0.3701684956722153
